,file_number,host_ip,host_port,slab_buf_bytes,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu,overall_mem
56,56,10.0.0.50,5202,1073741824,4,34.96 Gb,1073741824.0,0.245674,63.30969760166859,0.9427528675703792
57,57,10.0.0.50,5202,1073741824,4,34.83 Gb,1073741824.0,0.246631,67.69843587069894,0.9081334723670443
58,58,10.0.0.50,5202,1073741824,4,34.72 Gb,1073741824.0,0.247381,67.66673618352468,0.9081334723670449
59,59,10.0.0.50,5202,1073741824,4,34.60 Gb,1073741824.0,0.248248,65.57789363920767,0.9280500521376381
60,60,10.0.0.50,5202,1073741824,4,34.44 Gb,1073741824.0,0.249436,64.06266944734126,0.9310740354535912
61,61,10.0.0.50,5202,1073741824,4,34.60 Gb,1073741824.0,0.248264,61.42022940563118,0.9402502606882097
62,62,10.0.0.50,5202,1073741824,4,34.73 Gb,1073741824.0,0.247369,63.4484880083421,0.9400417101146965
63,63,10.0.0.50,5202,1073741824,4,34.96 Gb,1073741824.0,0.245686,66.13701772679913,0.9130344108446249
64,64,10.0.0.50,5202,1073741824,4,34.85 Gb,1073741824.0,0.246482,65.48936392075102,0.9241918665276289
65,65,10.0.0.50,5202,1073741824,4,34.32 Gb,1073741824.0,0.250262,66.50156412930126,0.9229405630865439
66,66,10.0.0.50,5202,1073741824,4,34.47 Gb,1073741824.0,0.249208,65.04379562043808,0.9184567257559906
67,67,10.0.0.50,5202,1073741824,4,34.72 Gb,1073741824.0,0.247379,66.37028154327426,0.9251303441084419
68,68,10.0.0.50,5202,1073741824,4,34.27 Gb,1073741824.0,0.250629,62.94254431699712,0.9273201251303398
69,69,10.0.0.50,5202,1073741824,4,34.45 Gb,1073741824.0,0.249325,63.081960375391354,0.942648592283623
70,70,10.0.0.50,5202,1073741824,4,34.45 Gb,1073741824.0,0.249322,71.18936392075115,0.8803962460896727
71,71,10.0.0.50,5202,1073741824,4,34.03 Gb,1073741824.0,0.252423,62.181334723670865,0.9420229405630816
72,72,10.0.0.50,5202,1073741824,4,34.11 Gb,1073741824.0,0.25182,67.55505735140802,0.9053180396246036
73,73,10.0.0.50,5202,1073741824,4,34.37 Gb,1073741824.0,0.249898,68.56308654848809,0.9063607924921749
74,74,10.0.0.50,5202,1073741824,4,34.15 Gb,1073741824.0,0.251534,64.63983315954133,0.9354535974973872
75,75,10.0.0.50,5202,1073741824,4,34.19 Gb,1073741824.0,0.25125,64.625026068822,0.9190823774765339
76,76,10.0.0.50,5202,1073741824,4,34.35 Gb,1073741824.0,0.250102,63.20573514077184,0.9420229405630806
77,77,10.0.0.50,5202,1073741824,4,34.20 Gb,1073741824.0,0.251158,64.84400417101159,0.9191866527632907
78,78,10.0.0.50,5202,1073741824,4,34.68 Gb,1073741824.0,0.247675,65.8113660062567,0.9240875912408708
79,79,10.0.0.50,5202,1073741824,4,34.10 Gb,1073741824.0,0.251894,64.93128258602725,0.9187695516162624
80,80,10.0.0.50,5202,1073741824,4,34.26 Gb,1073741824.0,0.250753,66.480813347237,0.9227320125130308
81,81,10.0.0.50,5202,1073741824,4,33.99 Gb,1073741824.0,0.25271,63.42679874869687,0.9285714285714238
82,82,10.0.0.50,5202,1073741824,4,33.32 Gb,1073741824.0,0.257838,67.78070907195017,0.9058394160583901
83,83,10.0.0.50,5202,1073741824,4,34.08 Gb,1073741824.0,0.252019,64.00750782064654,0.9380604796663135
84,84,10.0.0.50,5202,1073741824,4,34.13 Gb,1073741824.0,0.251713,66.89468196037545,0.9076120959332593
85,85,10.0.0.50,5202,1073741824,4,33.98 Gb,1073741824.0,0.252784,62.1918665276333,0.9386861313868556
86,86,10.0.0.50,5202,1073741824,4,34.28 Gb,1073741824.0,0.250606,66.65860271115764,0.9069864442127166
87,87,10.0.0.50,5202,1073741824,4,33.99 Gb,1073741824.0,0.252698,68.7484880083421,0.9002085505735105
88,88,10.0.0.50,5202,1073741824,4,33.82 Gb,1073741824.0,0.254025,64.96538060479683,0.9342022940563041
89,89,10.0.0.50,5202,1073741824,4,34.22 Gb,1073741824.0,0.251,66.68279457768533,0.9084462982273158
90,90,10.0.0.50,5202,1073741824,4,33.79 Gb,1073741824.0,0.254245,62.92773722627769,0.9230448383733
91,91,10.0.0.50,5202,1073741824,4,33.98 Gb,1073741824.0,0.252812,61.383733055266084,0.9449426485922776
92,92,10.0.0.50,5202,1073741824,4,34.59 Gb,1073741824.0,0.248325,64.24473409801904,0.9301355578727798
93,93,10.0.0.50,5202,1073741824,4,34.01 Gb,1073741824.0,0.252607,76.91194968553476,0.843710691823899
94,94,10.0.0.50,5202,1073741824,4,33.77 Gb,1073741824.0,0.254341,90.00552659019812,0.7515119916579768
95,95,10.0.0.50,5202,1073741824,4,33.41 Gb,1073741824.0,0.257124,89.67038581856143,0.7445255474452555
96,96,10.0.0.50,5202,1073741824,4,33.84 Gb,1073741824.0,0.253842,89.9683003128261,0.7582898852971837
97,97,10.0.0.50,5202,1073741824,4,34.08 Gb,1073741824.0,0.25208,89.7882168925967,0.755474452554745
98,98,10.0.0.50,5202,1073741824,4,34.10 Gb,1073741824.0,0.251901,89.98498435870717,0.7484880083420228
99,99,10.0.0.50,5202,1073741824,4,34.10 Gb,1073741824.0,0.251941,90.57236704900954,0.7453597497393127
