
file_number,host_ip,host_port,slab_buf_bytes,slab_order,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu
77,10.0.0.50,5201,67108864,4,1238.98 Mb,10485760.0,0.067706,
78,10.0.0.50,5201,67108864,4,599.28 Mb,10485760.0,0.139978,
79,10.0.0.50,5201,67108864,4,927.53 Mb,10485760.0,0.090440,
80,10.0.0.50,5201,67108864,4,571.85 Mb,10485760.0,0.146692,
81,10.0.0.50,5201,67108864,4,1115.63 Mb,10485760.0,0.075192,
82,10.0.0.50,5201,67108864,4,644.17 Mb,10485760.0,0.130223,
83,10.0.0.50,5201,67108864,4,695.98 Mb,10485760.0,0.120529,
84,10.0.0.50,5201,67108864,4,788.41 Mb,10485760.0,0.106399,
85,10.0.0.50,5201,67108864,4,533.06 Mb,10485760.0,0.157367,
86,10.0.0.50,5201,67108864,4,591.07 Mb,10485760.0,0.141923,
87,10.0.0.50,5201,67108864,4,614.30 Mb,10485760.0,0.136556,
88,10.0.0.50,5201,67108864,4,996.07 Mb,10485760.0,0.084217,
89,10.0.0.50,5201,67108864,4,818.98 Mb,10485760.0,0.102427,
90,10.0.0.50,5201,67108864,4,746.05 Mb,10485760.0,0.112441,
91,10.0.0.50,5201,67108864,4,601.62 Mb,10485760.0,0.139433,
92,10.0.0.50,5201,67108864,4,586.47 Mb,10485760.0,0.143036,
93,10.0.0.50,5201,67108864,4,1370.06 Mb,10485760.0,0.061228,
94,10.0.0.50,5201,67108864,4,620.90 Mb,10485760.0,0.135104,
95,10.0.0.50,5201,67108864,4,580.13 Mb,10485760.0,0.144598,
96,10.0.0.50,5201,67108864,4,616.12 Mb,10485760.0,0.136153,
97,10.0.0.50,5201,67108864,4,571.97 Mb,10485760.0,0.146662,
98,10.0.0.50,5201,67108864,4,823.58 Mb,10485760.0,0.101855,
99,10.0.0.50,5201,67108864,4,815.16 Mb,10485760.0,0.102907,
100,10.0.0.50,5201,67108864,4,1337.41 Mb,10485760.0,0.062723,
101,10.0.0.50,5201,67108864,4,647.95 Mb,10485760.0,0.129464,
102,10.0.0.50,5201,67108864,4,824.76 Mb,10485760.0,0.101710,
103,10.0.0.50,5201,67108864,4,605.98 Mb,10485760.0,0.138431,
104,10.0.0.50,5201,67108864,4,567.53 Mb,10485760.0,0.147808,
105,10.0.0.50,5201,67108864,4,636.47 Mb,10485760.0,0.131799,
106,10.0.0.50,5201,67108864,4,909.42 Mb,10485760.0,0.092241,
107,10.0.0.50,5201,67108864,4,628.71 Mb,10485760.0,0.133425,
108,10.0.0.50,5201,67108864,4,632.40 Mb,10485760.0,0.132648,
109,10.0.0.50,5201,67108864,4,783.90 Mb,10485760.0,0.107011,
110,10.0.0.50,5201,67108864,4,642.11 Mb,10485760.0,0.130642,
111,10.0.0.50,5201,67108864,4,660.45 Mb,10485760.0,0.127014,
112,10.0.0.50,5201,67108864,4,856.77 Mb,10485760.0,0.097910,
113,10.0.0.50,5201,67108864,4,840.72 Mb,10485760.0,0.099779,
114,10.0.0.50,5201,67108864,4,1315.22 Mb,10485760.0,0.063781,
115,10.0.0.50,5201,67108864,4,588.90 Mb,10485760.0,0.142445,
116,10.0.0.50,5201,67108864,4,669.52 Mb,10485760.0,0.125292,
117,10.0.0.50,5201,67108864,4,672.75 Mb,10485760.0,0.124691,
118,10.0.0.50,5201,67108864,4,731.22 Mb,10485760.0,0.114721,
119,10.0.0.50,5201,67108864,4,811.10 Mb,10485760.0,0.103423,
120,10.0.0.50,5201,67108864,4,712.10 Mb,10485760.0,0.117801,
121,10.0.0.50,5201,67108864,4,669.04 Mb,10485760.0,0.125383,
122,10.0.0.50,5201,67108864,4,846.40 Mb,10485760.0,0.099109,
123,10.0.0.50,5201,67108864,4,771.13 Mb,10485760.0,0.108783,
124,10.0.0.50,5201,67108864,4,687.30 Mb,10485760.0,0.122051,
125,10.0.0.50,5201,67108864,4,864.92 Mb,10485760.0,0.096987,
126,10.0.0.50,5201,67108864,4,587.17 Mb,10485760.0,0.142865,
127,10.0.0.50,5201,67108864,4,794.34 Mb,10485760.0,0.105605,
128,10.0.0.50,5201,67108864,4,861.28 Mb,10485760.0,0.097397,
129,10.0.0.50,5201,67108864,4,777.54 Mb,10485760.0,0.107886,
130,10.0.0.50,5201,67108864,4,837.93 Mb,10485760.0,0.100111,
131,10.0.0.50,5201,67108864,4,796.43 Mb,10485760.0,0.105328,
132,10.0.0.50,5201,67108864,4,590.18 Mb,10485760.0,0.142136,
133,10.0.0.50,5201,67108864,4,648.42 Mb,10485760.0,0.129370,
134,10.0.0.50,5201,67108864,4,607.34 Mb,10485760.0,0.138121,
135,10.0.0.50,5201,67108864,4,561.80 Mb,10485760.0,0.149316,
136,10.0.0.50,5201,67108864,4,629.31 Mb,10485760.0,0.133299,
137,10.0.0.50,5201,67108864,4,836.86 Mb,10485760.0,0.100239,
138,10.0.0.50,5201,67108864,4,617.69 Mb,10485760.0,0.135807,
139,10.0.0.50,5201,67108864,4,615.63 Mb,10485760.0,0.136260,
140,10.0.0.50,5201,67108864,4,631.60 Mb,10485760.0,0.132815,
141,10.0.0.50,5201,67108864,4,737.51 Mb,10485760.0,0.113742,
142,10.0.0.50,5201,67108864,4,1377.62 Mb,10485760.0,0.060892,
143,10.0.0.50,5201,67108864,4,1384.03 Mb,10485760.0,0.060610,
144,10.0.0.50,5201,67108864,4,760.52 Mb,10485760.0,0.110301,
145,10.0.0.50,5201,67108864,4,573.12 Mb,10485760.0,0.146367,
146,10.0.0.50,5201,67108864,4,801.26 Mb,10485760.0,0.104693,
147,10.0.0.50,5201,67108864,4,619.89 Mb,10485760.0,0.135324,
148,10.0.0.50,5201,67108864,4,659.70 Mb,10485760.0,0.127157,
149,10.0.0.50,5201,67108864,4,658.00 Mb,10485760.0,0.127487,
150,10.0.0.50,5201,67108864,4,763.93 Mb,10485760.0,0.109808,
151,10.0.0.50,5201,67108864,4,675.20 Mb,10485760.0,0.124239,
152,10.0.0.50,5201,67108864,4,886.67 Mb,10485760.0,0.094608,
153,10.0.0.50,5201,67108864,4,570.58 Mb,10485760.0,0.147019,
154,10.0.0.50,5201,67108864,4,606.71 Mb,10485760.0,0.138264,
155,10.0.0.50,5201,67108864,4,871.19 Mb,10485760.0,0.096289,
156,10.0.0.50,5201,67108864,4,1298.67 Mb,10485760.0,0.064594,
157,10.0.0.50,5201,67108864,4,688.86 Mb,10485760.0,0.121775,
158,10.0.0.50,5201,67108864,4,632.87 Mb,10485760.0,0.132549,
159,10.0.0.50,5201,67108864,4,753.86 Mb,10485760.0,0.111276,
160,10.0.0.50,5201,67108864,4,1231.83 Mb,10485760.0,0.068099,
161,10.0.0.50,5201,67108864,4,550.89 Mb,10485760.0,0.152273,
162,10.0.0.50,5201,67108864,4,897.47 Mb,10485760.0,0.093469,
163,10.0.0.50,5201,67108864,4,606.91 Mb,10485760.0,0.138219,
164,10.0.0.50,5201,67108864,4,787.29 Mb,10485760.0,0.106551,
165,10.0.0.50,5201,67108864,4,563.35 Mb,10485760.0,0.148907,
166,10.0.0.50,5201,67108864,4,591.19 Mb,10485760.0,0.141893,
167,10.0.0.50,5201,67108864,4,728.05 Mb,10485760.0,0.115221,
168,10.0.0.50,5201,67108864,4,926.08 Mb,10485760.0,0.090582,
169,10.0.0.50,5201,67108864,4,631.03 Mb,10485760.0,0.132936,
170,10.0.0.50,5201,67108864,4,664.48 Mb,10485760.0,0.126243,
171,10.0.0.50,5201,67108864,4,984.76 Mb,10485760.0,0.085184,
172,10.0.0.50,5201,67108864,4,552.98 Mb,10485760.0,0.151699,
173,10.0.0.50,5201,67108864,4,669.11 Mb,10485760.0,0.125369,
174,10.0.0.50,5201,67108864,4,594.63 Mb,10485760.0,0.141072,
175,10.0.0.50,5201,67108864,4,602.93 Mb,10485760.0,0.139131,
176,10.0.0.50,5201,67108864,4,1279.08 Mb,10485760.0,0.065583,
177,10.0.0.50,5201,67108864,4,558.05 Mb,10485760.0,0.150321,
178,10.0.0.50,5201,67108864,4,710.62 Mb,10485760.0,0.118046,
179,10.0.0.50,5201,67108864,4,664.57 Mb,10485760.0,0.126227,
180,10.0.0.50,5201,67108864,4,586.59 Mb,10485760.0,0.143006,
181,10.0.0.50,5201,67108864,4,597.37 Mb,10485760.0,0.140426,
182,10.0.0.50,5201,67108864,4,595.27 Mb,10485760.0,0.140921,
183,10.0.0.50,5201,67108864,4,554.37 Mb,10485760.0,0.151319,
184,10.0.0.50,5201,67108864,4,586.73 Mb,10485760.0,0.142971,
185,10.0.0.50,5201,67108864,4,869.75 Mb,10485760.0,0.096448,
186,10.0.0.50,5201,67108864,4,646.36 Mb,10485760.0,0.129782,
187,10.0.0.50,5201,67108864,4,720.76 Mb,10485760.0,0.116385,
188,10.0.0.50,5201,67108864,4,607.13 Mb,10485760.0,0.138169,
189,10.0.0.50,5201,67108864,4,664.52 Mb,10485760.0,0.126236,
190,10.0.0.50,5201,67108864,4,675.66 Mb,10485760.0,0.124154,
191,10.0.0.50,5201,67108864,4,707.95 Mb,10485760.0,0.118491,
192,10.0.0.50,5201,67108864,4,644.47 Mb,10485760.0,0.130163,
193,10.0.0.50,5201,67108864,4,607.19 Mb,10485760.0,0.138155,
194,10.0.0.50,5201,67108864,4,592.52 Mb,10485760.0,0.141575,
195,10.0.0.50,5201,67108864,4,614.33 Mb,10485760.0,0.136550,
196,10.0.0.50,5201,67108864,4,1270.92 Mb,10485760.0,0.066004,
197,10.0.0.50,5201,67108864,4,588.63 Mb,10485760.0,0.142510,
198,10.0.0.50,5201,67108864,4,790.16 Mb,10485760.0,0.106163,
199,10.0.0.50,5201,67108864,4,765.47 Mb,10485760.0,0.109588,
200,10.0.0.50,5201,67108864,4,582.98 Mb,10485760.0,0.143892,
201,10.0.0.50,5201,67108864,4,914.75 Mb,10485760.0,0.091704,
202,10.0.0.50,5201,67108864,4,600.06 Mb,10485760.0,0.139795,
203,10.0.0.50,5201,67108864,4,645.01 Mb,10485760.0,0.130053,
204,10.0.0.50,5201,67108864,4,1235.64 Mb,10485760.0,0.067889,
205,10.0.0.50,5201,67108864,4,620.35 Mb,10485760.0,0.135223,
206,10.0.0.50,5201,67108864,4,568.62 Mb,10485760.0,0.147525,
207,10.0.0.50,5201,67108864,4,513.61 Mb,10485760.0,0.163328,
208,10.0.0.50,5201,67108864,4,539.12 Mb,10485760.0,0.155597,
209,10.0.0.50,5201,67108864,4,621.26 Mb,10485760.0,0.135025,
210,10.0.0.50,5201,67108864,4,622.02 Mb,10485760.0,0.134861,
211,10.0.0.50,5201,67108864,4,578.48 Mb,10485760.0,0.145010,
212,10.0.0.50,5201,67108864,4,598.98 Mb,10485760.0,0.140049,
213,10.0.0.50,5201,67108864,4,638.02 Mb,10485760.0,0.131478,
214,10.0.0.50,5201,67108864,4,630.16 Mb,10485760.0,0.133118,
215,10.0.0.50,5201,67108864,4,580.39 Mb,10485760.0,0.144534,
216,10.0.0.50,5201,67108864,4,671.89 Mb,10485760.0,0.124850,
217,10.0.0.50,5201,67108864,4,548.51 Mb,10485760.0,0.152935,
218,10.0.0.50,5201,67108864,4,610.17 Mb,10485760.0,0.137480,
219,10.0.0.50,5201,67108864,4,771.82 Mb,10485760.0,0.108686,
220,10.0.0.50,5201,67108864,4,794.84 Mb,10485760.0,0.105538,
221,10.0.0.50,5201,67108864,4,747.45 Mb,10485760.0,0.112230,
222,10.0.0.50,5201,67108864,4,892.84 Mb,10485760.0,0.093954,
223,10.0.0.50,5201,67108864,4,561.82 Mb,10485760.0,0.149311,
224,10.0.0.50,5201,67108864,4,842.42 Mb,10485760.0,0.099577,
225,10.0.0.50,5201,67108864,4,1218.50 Mb,10485760.0,0.068844,
226,10.0.0.50,5201,67108864,4,690.53 Mb,10485760.0,0.121480,
227,10.0.0.50,5201,67108864,4,685.71 Mb,10485760.0,0.122334,
228,10.0.0.50,5201,67108864,4,1211.61 Mb,10485760.0,0.069235,
229,10.0.0.50,5201,67108864,4,586.20 Mb,10485760.0,0.143102,
230,10.0.0.50,5201,67108864,4,837.85 Mb,10485760.0,0.100121,
231,10.0.0.50,5201,67108864,4,647.15 Mb,10485760.0,0.129624,
232,10.0.0.50,5201,67108864,4,611.21 Mb,10485760.0,0.137247,
233,10.0.0.50,5201,67108864,4,1237.17 Mb,10485760.0,0.067805,
234,10.0.0.50,5201,67108864,4,615.60 Mb,10485760.0,0.136268,
235,10.0.0.50,5201,67108864,4,1286.69 Mb,10485760.0,0.065195,
236,10.0.0.50,5201,67108864,4,592.42 Mb,10485760.0,0.141598,
237,10.0.0.50,5201,67108864,4,644.89 Mb,10485760.0,0.130079,
238,10.0.0.50,5201,67108864,4,592.05 Mb,10485760.0,0.141687,
239,10.0.0.50,5201,67108864,4,768.00 Mb,10485760.0,0.109227,
240,10.0.0.50,5201,67108864,4,559.49 Mb,10485760.0,0.149934,
241,10.0.0.50,5201,67108864,4,650.97 Mb,10485760.0,0.128863,
242,10.0.0.50,5201,67108864,4,946.37 Mb,10485760.0,0.088640,
243,10.0.0.50,5201,67108864,4,883.09 Mb,10485760.0,0.094992,
244,10.0.0.50,5201,67108864,4,652.29 Mb,10485760.0,0.128603,
245,10.0.0.50,5201,67108864,4,528.98 Mb,10485760.0,0.158582,
246,10.0.0.50,5201,67108864,4,607.77 Mb,10485760.0,0.138023,
247,10.0.0.50,5201,67108864,4,572.21 Mb,10485760.0,0.146599,
248,10.0.0.50,5201,67108864,4,1311.52 Mb,10485760.0,0.063961,
249,10.0.0.50,5201,67108864,4,615.71 Mb,10485760.0,0.136242,
250,10.0.0.50,5201,67108864,4,700.61 Mb,10485760.0,0.119733,
251,10.0.0.50,5201,67108864,4,1300.98 Mb,10485760.0,0.064479,
252,10.0.0.50,5201,67108864,4,571.83 Mb,10485760.0,0.146698,
253,10.0.0.50,5201,67108864,4,1317.68 Mb,10485760.0,0.063662,
254,10.0.0.50,5201,67108864,4,605.47 Mb,10485760.0,0.138548,
255,10.0.0.50,5201,67108864,4,647.71 Mb,10485760.0,0.129512,
256,10.0.0.50,5201,67108864,4,588.41 Mb,10485760.0,0.142564,
257,10.0.0.50,5201,67108864,4,613.97 Mb,10485760.0,0.136630,
258,10.0.0.50,5201,67108864,4,762.41 Mb,10485760.0,0.110028,
259,10.0.0.50,5201,67108864,4,949.73 Mb,10485760.0,0.088326,
260,10.0.0.50,5201,67108864,4,584.60 Mb,10485760.0,0.143492,
261,10.0.0.50,5201,67108864,4,565.95 Mb,10485760.0,0.148222,
262,10.0.0.50,5201,67108864,4,642.47 Mb,10485760.0,0.130568,
263,10.0.0.50,5201,67108864,4,637.66 Mb,10485760.0,0.131554,
264,10.0.0.50,5201,67108864,4,654.67 Mb,10485760.0,0.128134,
265,10.0.0.50,5201,67108864,4,683.75 Mb,10485760.0,0.122685,
266,10.0.0.50,5201,67108864,4,564.08 Mb,10485760.0,0.148712,
267,10.0.0.50,5201,67108864,4,969.51 Mb,10485760.0,0.086524,
268,10.0.0.50,5201,67108864,4,748.05 Mb,10485760.0,0.112140,
269,10.0.0.50,5201,67108864,4,824.19 Mb,10485760.0,0.101780,
270,10.0.0.50,5201,67108864,4,587.10 Mb,10485760.0,0.142882,
271,10.0.0.50,5201,67108864,4,590.62 Mb,10485760.0,0.142030,
272,10.0.0.50,5201,67108864,4,679.38 Mb,10485760.0,0.123474,
273,10.0.0.50,5201,67108864,4,567.27 Mb,10485760.0,0.147877,
274,10.0.0.50,5201,67108864,4,636.95 Mb,10485760.0,0.131699,
275,10.0.0.50,5201,67108864,4,597.66 Mb,10485760.0,0.140357,
276,10.0.0.50,5201,67108864,4,636.35 Mb,10485760.0,0.131823,
277,10.0.0.50,5201,67108864,4,643.47 Mb,10485760.0,0.130365,
278,10.0.0.50,5201,67108864,4,572.60 Mb,10485760.0,0.146501,
279,10.0.0.50,5201,67108864,4,1222.44 Mb,10485760.0,0.068622,
280,10.0.0.50,5201,67108864,4,579.86 Mb,10485760.0,0.144667,
281,10.0.0.50,5201,67108864,4,1236.78 Mb,10485760.0,0.067826,
282,10.0.0.50,5201,67108864,4,635.81 Mb,10485760.0,0.131935,
283,10.0.0.50,5201,67108864,4,686.48 Mb,10485760.0,0.122198,
284,10.0.0.50,5201,67108864,4,678.29 Mb,10485760.0,0.123672,
285,10.0.0.50,5201,67108864,4,713.54 Mb,10485760.0,0.117564,
286,10.0.0.50,5201,67108864,4,1341.77 Mb,10485760.0,0.062519,
287,10.0.0.50,5201,67108864,4,590.41 Mb,10485760.0,0.142080,
288,10.0.0.50,5201,67108864,4,601.55 Mb,10485760.0,0.139449,
289,10.0.0.50,5201,67108864,4,699.17 Mb,10485760.0,0.119979,
290,10.0.0.50,5201,67108864,4,604.19 Mb,10485760.0,0.138840,
291,10.0.0.50,5201,67108864,4,591.35 Mb,10485760.0,0.141856,
292,10.0.0.50,5201,67108864,4,620.12 Mb,10485760.0,0.135274,
293,10.0.0.50,5201,67108864,4,576.64 Mb,10485760.0,0.145474,
294,10.0.0.50,5201,67108864,4,596.22 Mb,10485760.0,0.140696,
295,10.0.0.50,5201,67108864,4,780.15 Mb,10485760.0,0.107526,
296,10.0.0.50,5201,67108864,4,530.42 Mb,10485760.0,0.158151,
297,10.0.0.50,5201,67108864,4,551.94 Mb,10485760.0,0.151984,
298,10.0.0.50,5201,67108864,4,566.76 Mb,10485760.0,0.148009,
299,10.0.0.50,5201,67108864,4,653.06 Mb,10485760.0,0.128450,
300,10.0.0.50,5201,67108864,4,598.30 Mb,10485760.0,0.140208,
301,10.0.0.50,5201,67108864,4,578.10 Mb,10485760.0,0.145107,
302,10.0.0.50,5201,67108864,4,840.51 Mb,10485760.0,0.099804,
303,10.0.0.50,5201,67108864,4,624.96 Mb,10485760.0,0.134227,
304,10.0.0.50,5201,67108864,4,696.23 Mb,10485760.0,0.120486,
305,10.0.0.50,5201,67108864,4,604.11 Mb,10485760.0,0.138860,
306,10.0.0.50,5201,67108864,4,634.22 Mb,10485760.0,0.132266,
307,10.0.0.50,5201,67108864,4,1296.26 Mb,10485760.0,0.064714,
308,10.0.0.50,5201,67108864,4,800.79 Mb,10485760.0,0.104754,
309,10.0.0.50,5201,67108864,4,624.42 Mb,10485760.0,0.134343,
310,10.0.0.50,5201,67108864,4,733.09 Mb,10485760.0,0.114428,
311,10.0.0.50,5201,67108864,4,586.90 Mb,10485760.0,0.142931,
312,10.0.0.50,5201,67108864,4,512.85 Mb,10485760.0,0.163570,
313,10.0.0.50,5201,67108864,4,592.74 Mb,10485760.0,0.141522,
314,10.0.0.50,5201,67108864,4,657.07 Mb,10485760.0,0.127666,
315,10.0.0.50,5201,67108864,4,618.51 Mb,10485760.0,0.135625,
316,10.0.0.50,5201,67108864,4,709.85 Mb,10485760.0,0.118174,
317,10.0.0.50,5201,67108864,4,645.15 Mb,10485760.0,0.130025,
318,10.0.0.50,5201,67108864,4,646.14 Mb,10485760.0,0.129827,
319,10.0.0.50,5201,67108864,4,587.28 Mb,10485760.0,0.142838,
320,10.0.0.50,5201,67108864,4,610.64 Mb,10485760.0,0.137373,
321,10.0.0.50,5201,67108864,4,709.42 Mb,10485760.0,0.118246,
322,10.0.0.50,5201,67108864,4,1272.72 Mb,10485760.0,0.065911,
323,10.0.0.50,5201,67108864,4,644.72 Mb,10485760.0,0.130113,
324,10.0.0.50,5201,67108864,4,783.57 Mb,10485760.0,0.107056,
325,10.0.0.50,5201,67108864,4,609.18 Mb,10485760.0,0.137704,
326,10.0.0.50,5201,67108864,4,606.77 Mb,10485760.0,0.138251,
327,10.0.0.50,5201,67108864,4,766.30 Mb,10485760.0,0.109469,
328,10.0.0.50,5201,67108864,4,656.60 Mb,10485760.0,0.127758,
329,10.0.0.50,5201,67108864,4,638.27 Mb,10485760.0,0.131428,
330,10.0.0.50,5201,67108864,4,1144.00 Mb,10485760.0,0.073327,
331,10.0.0.50,5201,67108864,4,565.99 Mb,10485760.0,0.148210,
332,10.0.0.50,5201,67108864,4,865.87 Mb,10485760.0,0.096881,
333,10.0.0.50,5201,67108864,4,623.94 Mb,10485760.0,0.134445,
334,10.0.0.50,5201,67108864,4,1279.30 Mb,10485760.0,0.065572,
335,10.0.0.50,5201,67108864,4,589.90 Mb,10485760.0,0.142205,
336,10.0.0.50,5201,67108864,4,736.96 Mb,10485760.0,0.113827,
337,10.0.0.50,5201,67108864,4,590.31 Mb,10485760.0,0.142105,
338,10.0.0.50,5201,67108864,4,621.73 Mb,10485760.0,0.134923,
339,10.0.0.50,5201,67108864,4,616.68 Mb,10485760.0,0.136029,
340,10.0.0.50,5201,67108864,4,604.42 Mb,10485760.0,0.138787,
341,10.0.0.50,5201,67108864,4,617.79 Mb,10485760.0,0.135784,
342,10.0.0.50,5201,67108864,4,860.24 Mb,10485760.0,0.097515,
343,10.0.0.50,5201,67108864,4,1292.88 Mb,10485760.0,0.064883,
344,10.0.0.50,5201,67108864,4,569.29 Mb,10485760.0,0.147351,
345,10.0.0.50,5201,67108864,4,620.06 Mb,10485760.0,0.135288,
346,10.0.0.50,5201,67108864,4,590.52 Mb,10485760.0,0.142054,
347,10.0.0.50,5201,67108864,4,584.92 Mb,10485760.0,0.143414,
348,10.0.0.50,5201,67108864,4,612.76 Mb,10485760.0,0.136898,
349,10.0.0.50,5201,67108864,4,673.13 Mb,10485760.0,0.124621,
350,10.0.0.50,5201,67108864,4,1207.98 Mb,10485760.0,0.069443,
351,10.0.0.50,5201,67108864,4,749.59 Mb,10485760.0,0.111910,
352,10.0.0.50,5201,67108864,4,832.90 Mb,10485760.0,0.100716,
353,10.0.0.50,5201,67108864,4,590.26 Mb,10485760.0,0.142116,
