,file_number,host_ip,host_port,slab_buf_bytes,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu,overall_mem
245,245,10.0.0.50,5202,1073741824,4,934.31 Mb,104857600.0,0.89784,62.54431818181822,0.9159090909090897
246,246,10.0.0.50,5202,1073741824,4,1184.82 Mb,104857600.0,0.708007,74.23863636363639,0.9022727272727267
247,247,10.0.0.50,5202,1073741824,4,1172.39 Mb,104857600.0,0.715512,61.507954545454524,0.918181818181817
248,248,10.0.0.50,5202,1073741824,4,954.52 Mb,104857600.0,0.878833,70.81931818181819,0.8988636363636356
249,249,10.0.0.50,5202,1073741824,4,951.26 Mb,104857600.0,0.881841,61.04204545454552,0.9227272727272716
250,250,10.0.0.50,5202,1073741824,4,929.70 Mb,104857600.0,0.902289,60.90340909090917,0.9238636363636352
251,251,10.0.0.50,5202,1073741824,4,686.95 Mb,104857600.0,1.221137,65.86931818181822,0.9136363636363629
252,252,10.0.0.50,5202,1073741824,4,593.51 Mb,104857600.0,1.413386,66.88409090909092,0.9136363636363634
253,253,10.0.0.50,5202,1073741824,4,744.75 Mb,104857600.0,1.126373,66.40909090909092,0.9147727272727267
254,254,10.0.0.50,5202,1073741824,4,880.32 Mb,104857600.0,0.952901,70.13863636363638,0.9124999999999996
255,255,10.0.0.50,5202,1073741824,4,740.78 Mb,104857600.0,1.132408,66.4238636363637,0.913636363636363
256,256,10.0.0.50,5202,1073741824,4,865.43 Mb,104857600.0,0.969301,62.992045454545455,0.9193181818181813
257,257,10.0.0.50,5202,1073741824,4,603.41 Mb,104857600.0,1.390203,66.35340909090912,0.9249999999999996
258,258,10.0.0.50,5202,1073741824,4,649.23 Mb,104857600.0,1.292088,70.58636363636369,0.9124999999999995
259,259,10.0.0.50,5202,1073741824,4,601.81 Mb,104857600.0,1.393907,73.58295454545457,0.9068181818181809
260,260,10.0.0.50,5202,1073741824,4,663.90 Mb,104857600.0,1.263527,59.86590909090913,0.9295454545454537
261,261,10.0.0.50,5202,1073741824,4,739.89 Mb,104857600.0,1.13376,63.69204545454554,0.9170454545454536
262,262,10.0.0.50,5202,1073741824,4,1184.98 Mb,104857600.0,0.707913,75.10340909090908,0.9056818181818173
263,263,10.0.0.50,5202,1073741824,4,607.06 Mb,104857600.0,1.381846,69.79431818181821,0.8954545454545445
264,264,10.0.0.50,5202,1073741824,4,912.42 Mb,104857600.0,0.919378,62.64318181818187,0.9363636363636353
265,265,10.0.0.50,5202,1073741824,4,626.39 Mb,104857600.0,1.339203,78.89431818181816,0.8863636363636359
266,266,10.0.0.50,5202,1073741824,4,618.89 Mb,104857600.0,1.355423,74.39090909090912,0.8897727272727263
267,267,10.0.0.50,5202,1073741824,4,604.88 Mb,104857600.0,1.386825,72.87386363636364,0.8704545454545453
268,268,10.0.0.50,5202,1073741824,4,595.73 Mb,104857600.0,1.40813,80.01022727272725,0.8102272727272729
269,269,10.0.0.50,5202,1073741824,4,597.66 Mb,104857600.0,1.403582,72.14431818181819,0.8670454545454546
270,270,10.0.0.50,5202,1073741824,4,617.21 Mb,104857600.0,1.359113,59.31590909090914,0.9749999999999995
271,271,10.0.0.50,5202,1073741824,4,953.23 Mb,104857600.0,0.880018,58.12613636363638,0.9943181818181812
272,272,10.0.0.50,5202,1073741824,4,618.34 Mb,104857600.0,1.356641,59.026136363636375,0.9659090909090903
273,273,10.0.0.50,5202,1073741824,4,1091.00 Mb,104857600.0,0.768894,54.76818181818185,0.9636363636363626
274,274,10.0.0.50,5202,1073741824,4,1184.66 Mb,104857600.0,0.708104,78.30795454545452,0.8124999999999996
275,275,10.0.0.50,5202,1073741824,4,1242.39 Mb,104857600.0,0.675198,54.857954545454525,1.0204545454545446
276,276,10.0.0.50,5202,1073741824,4,606.76 Mb,104857600.0,1.382532,59.55909090909096,0.9602272727272719
277,277,10.0.0.50,5202,1073741824,4,606.38 Mb,104857600.0,1.383382,55.79545454545459,0.948863636363635
278,278,10.0.0.50,5202,1073741824,4,608.33 Mb,104857600.0,1.378953,72.92386363636365,0.8897727272727267
279,279,10.0.0.50,5202,1073741824,4,1227.44 Mb,104857600.0,0.683424,58.80113636363644,0.9488636363636354
280,280,10.0.0.50,5202,1073741824,4,611.72 Mb,104857600.0,1.371321,59.33977272727275,0.9227272727272716
281,281,10.0.0.50,5202,1073741824,4,656.93 Mb,104857600.0,1.276934,63.739772727272744,0.9227272727272718
282,282,10.0.0.50,5202,1073741824,4,636.21 Mb,104857600.0,1.318535,70.14090909090913,0.9124999999999995
283,283,10.0.0.50,5202,1073741824,4,599.78 Mb,104857600.0,1.398615,62.969318181818224,0.9204545454545446
284,284,10.0.0.50,5202,1073741824,4,726.51 Mb,104857600.0,1.154642,65.03636363636365,0.913636363636363
285,285,10.0.0.50,5202,1073741824,4,1194.79 Mb,104857600.0,0.702097,66.76136363636365,0.9193181818181809
286,286,10.0.0.50,5202,1073741824,4,639.29 Mb,104857600.0,1.31217,68.1602272727273,0.9136363636363632
287,287,10.0.0.50,5202,1073741824,4,758.81 Mb,104857600.0,1.105492,67.89318181818184,0.9079545454545449
288,288,10.0.0.50,5202,1073741824,4,603.24 Mb,104857600.0,1.390601,66.34545454545459,0.9079545454545453
289,289,10.0.0.50,5202,1073741824,4,959.06 Mb,104857600.0,0.874672,65.58636363636364,0.914772727272727
290,290,10.0.0.50,5202,1073741824,4,599.62 Mb,104857600.0,1.398998,67.74772727272729,0.9124999999999995
291,291,10.0.0.50,5202,1073741824,4,609.04 Mb,104857600.0,1.377353,66.35000000000001,0.9272727272727266
292,292,10.0.0.50,5202,1073741824,4,1205.69 Mb,104857600.0,0.695753,67.03409090909093,0.9193181818181814
293,293,10.0.0.50,5202,1073741824,4,606.92 Mb,104857600.0,1.382171,63.80454545454545,0.936363636363636
294,294,10.0.0.50,5202,1073741824,4,918.84 Mb,104857600.0,0.912953,72.66022727272728,0.926136363636363
295,295,10.0.0.50,5202,1073741824,4,921.01 Mb,104857600.0,0.910809,72.54431818181818,0.9011363636363628
296,296,10.0.0.50,5202,1073741824,4,950.41 Mb,104857600.0,0.882628,60.77613636363642,0.9386363636363625
297,297,10.0.0.50,5202,1073741824,4,662.53 Mb,104857600.0,1.266147,72.14318181818186,0.89090909090909
298,298,10.0.0.50,5202,1073741824,4,936.27 Mb,104857600.0,0.895959,59.56590909090914,0.9340909090909082
299,299,10.0.0.50,5202,1073741824,4,625.79 Mb,104857600.0,1.340484,70.70227272727276,0.906818181818181
300,300,10.0.0.50,5202,1073741824,4,937.41 Mb,104857600.0,0.894871,80.76249999999997,0.8715909090909085
301,301,10.0.0.50,5202,1073741824,4,649.59 Mb,104857600.0,1.29137,59.88409090909093,0.9488636363636356
302,302,10.0.0.50,5202,1073741824,4,645.29 Mb,104857600.0,1.29997,77.91590909090912,0.8545454545454539
303,303,10.0.0.50,5202,1073741824,4,605.88 Mb,104857600.0,1.384538,72.67613636363639,0.870454545454545
304,304,10.0.0.50,5202,1073741824,4,606.78 Mb,104857600.0,1.382488,75.94772727272729,0.8511363636363632
305,305,10.0.0.50,5202,1073741824,4,1182.24 Mb,104857600.0,0.709552,59.19772727272729,0.9999999999999997
306,306,10.0.0.50,5202,1073741824,4,970.81 Mb,104857600.0,0.864086,57.218181818181854,0.9840909090909084
307,307,10.0.0.50,5202,1073741824,4,605.97 Mb,104857600.0,1.384337,55.08750000000002,0.9590909090909082
308,308,10.0.0.50,5202,1073741824,4,948.24 Mb,104857600.0,0.884651,58.12840909090914,0.934090909090908
309,309,10.0.0.50,5202,1073741824,4,637.74 Mb,104857600.0,1.315357,76.18636363636361,0.8886363636363632
310,310,10.0.0.50,5202,1073741824,4,615.05 Mb,104857600.0,1.36388,78.58977272727272,0.8738636363636361
311,311,10.0.0.50,5202,1073741824,4,618.25 Mb,104857600.0,1.356826,73.99545454545456,0.8636363636363634
312,312,10.0.0.50,5202,1073741824,4,644.86 Mb,104857600.0,1.300839,63.024999999999984,0.9670454545454542
313,313,10.0.0.50,5202,1073741824,4,963.48 Mb,104857600.0,0.870657,73.25113636363639,0.8738636363636356
314,314,10.0.0.50,5202,1073741824,4,736.82 Mb,104857600.0,1.138487,70.4011363636364,0.9136363636363632
315,315,10.0.0.50,5202,1073741824,4,1009.66 Mb,104857600.0,0.830834,67.25113636363639,0.8965909090909087
316,316,10.0.0.50,5202,1073741824,4,663.38 Mb,104857600.0,1.264522,65.40227272727276,0.926136363636363
317,317,10.0.0.50,5202,1073741824,4,960.46 Mb,104857600.0,0.873397,61.13750000000002,0.9590909090909091
318,318,10.0.0.50,5202,1073741824,4,597.39 Mb,104857600.0,1.404211,59.9840909090909,0.992045454545454
319,319,10.0.0.50,5202,1073741824,4,601.97 Mb,104857600.0,1.393534,72.45681818181818,0.8863636363636366
320,320,10.0.0.50,5202,1073741824,4,600.28 Mb,104857600.0,1.397444,75.83409090909093,0.8488636363636363
321,321,10.0.0.50,5202,1073741824,4,980.98 Mb,104857600.0,0.855129,68.16363636363639,0.9102272727272726
322,322,10.0.0.50,5202,1073741824,4,886.72 Mb,104857600.0,0.946027,64.86022727272731,0.9272727272727264
323,323,10.0.0.50,5202,1073741824,4,1025.30 Mb,104857600.0,0.818161,61.6477272727273,0.9556818181818177
324,324,10.0.0.50,5202,1073741824,4,650.75 Mb,104857600.0,1.289061,57.411363636363646,0.9988636363636353
325,325,10.0.0.50,5202,1073741824,4,902.03 Mb,104857600.0,0.929966,73.14204545454545,0.860227272727273
326,326,10.0.0.50,5202,1073741824,4,947.43 Mb,104857600.0,0.885403,71.17386363636366,0.8795454545454543
327,327,10.0.0.50,5202,1073741824,4,602.90 Mb,104857600.0,1.391374,73.14204545454548,0.892045454545454
328,328,10.0.0.50,5202,1073741824,4,605.95 Mb,104857600.0,1.384374,69.05681818181823,0.9079545454545449
329,329,10.0.0.50,5202,1073741824,4,965.91 Mb,104857600.0,0.868471,69.94886363636363,0.9181818181818177
330,330,10.0.0.50,5202,1073741824,4,610.00 Mb,104857600.0,1.375173,67.57727272727271,0.9034090909090903
331,331,10.0.0.50,5202,1073741824,4,606.79 Mb,104857600.0,1.382464,65.85000000000004,0.9204545454545446
332,332,10.0.0.50,5202,1073741824,4,912.59 Mb,104857600.0,0.919208,68.93636363636364,0.913636363636363
333,333,10.0.0.50,5202,1073741824,4,612.01 Mb,104857600.0,1.370673,73.3352272727273,0.90340909090909
334,334,10.0.0.50,5202,1073741824,4,619.70 Mb,104857600.0,1.353658,62.7079545454546,0.921590909090908
335,335,10.0.0.50,5202,1073741824,4,606.60 Mb,104857600.0,1.382891,62.89772727272728,0.906818181818181
336,336,10.0.0.50,5202,1073741824,4,627.83 Mb,104857600.0,1.336123,70.55227272727275,0.9034090909090904
337,337,10.0.0.50,5202,1073741824,4,602.56 Mb,104857600.0,1.392157,64.33068181818187,0.9124999999999992
338,338,10.0.0.50,5202,1073741824,4,620.54 Mb,104857600.0,1.351823,66.1613636363637,0.9136363636363629
339,339,10.0.0.50,5202,1073741824,4,688.22 Mb,104857600.0,1.218892,68.45227272727276,0.9136363636363634
340,340,10.0.0.50,5202,1073741824,4,606.90 Mb,104857600.0,1.382195,67.22386363636363,0.9193181818181813
341,341,10.0.0.50,5202,1073741824,4,601.09 Mb,104857600.0,1.395577,66.98750000000003,0.9193181818181814
342,342,10.0.0.50,5202,1073741824,4,615.27 Mb,104857600.0,1.363403,73.05227272727272,0.9056818181818176
343,343,10.0.0.50,5202,1073741824,4,642.93 Mb,104857600.0,1.304749,75.075,0.8874999999999993
344,344,10.0.0.50,5202,1073741824,4,613.89 Mb,104857600.0,1.366463,57.87954545454549,0.92840909090909
345,345,10.0.0.50,5202,1073741824,4,739.46 Mb,104857600.0,1.13442,70.48977272727271,0.9034090909090904
346,346,10.0.0.50,5202,1073741824,4,941.98 Mb,104857600.0,0.890531,57.037500000000044,0.9409090909090899
347,347,10.0.0.50,5202,1073741824,4,668.63 Mb,104857600.0,1.254597,72.26477272727276,0.9090909090909084
348,348,10.0.0.50,5202,1073741824,4,616.10 Mb,104857600.0,1.361575,79.31818181818187,0.8590909090909086
349,349,10.0.0.50,5202,1073741824,4,651.59 Mb,104857600.0,1.287414,54.93068181818183,0.9670454545454537
350,350,10.0.0.50,5202,1073741824,4,610.92 Mb,104857600.0,1.373111,59.32840909090914,0.9374999999999989
351,351,10.0.0.50,5202,1073741824,4,730.00 Mb,104857600.0,1.149131,62.48636363636371,0.919318181818181
352,352,10.0.0.50,5202,1073741824,4,984.72 Mb,104857600.0,0.851874,66.80568181818188,0.9136363636363627
353,353,10.0.0.50,5202,1073741824,4,910.31 Mb,104857600.0,0.921512,70.03863636363633,0.9090909090909086
354,354,10.0.0.50,5202,1073741824,4,635.85 Mb,104857600.0,1.319269,58.730681818181864,0.9397727272727263
355,355,10.0.0.50,5202,1073741824,4,598.27 Mb,104857600.0,1.402155,60.507954545454595,0.9204545454545445
356,356,10.0.0.50,5202,1073741824,4,1201.26 Mb,104857600.0,0.698318,69.65909090909093,0.9113636363636357
357,357,10.0.0.50,5202,1073741824,4,1241.22 Mb,104857600.0,0.675836,71.92613636363643,0.9034090909090899
358,358,10.0.0.50,5202,1073741824,4,601.30 Mb,104857600.0,1.395072,71.69204545454546,0.8954545454545447
359,359,10.0.0.50,5202,1073741824,4,1111.09 Mb,104857600.0,0.754989,59.059090909090926,0.9363636363636355
360,360,10.0.0.50,5202,1073741824,4,660.94 Mb,104857600.0,1.269189,70.6340909090909,0.9102272727272719
361,361,10.0.0.50,5202,1073741824,4,950.56 Mb,104857600.0,0.882489,73.71363636363637,0.9056818181818177
362,362,10.0.0.50,5202,1073741824,4,604.30 Mb,104857600.0,1.388143,80.22500000000002,0.8340909090909087
363,363,10.0.0.50,5202,1073741824,4,613.16 Mb,104857600.0,1.368105,71.99659090909091,0.8738636363636361
364,364,10.0.0.50,5202,1073741824,4,659.67 Mb,104857600.0,1.27163,79.49431818181819,0.8079545454545456
365,365,10.0.0.50,5202,1073741824,4,608.09 Mb,104857600.0,1.379502,72.90568181818183,0.8636363636363633
366,366,10.0.0.50,5202,1073741824,4,953.07 Mb,104857600.0,0.880169,59.76249999999998,0.9897727272727269
367,367,10.0.0.50,5202,1073741824,4,602.55 Mb,104857600.0,1.392191,62.29431818181818,0.9749999999999998
368,368,10.0.0.50,5202,1073741824,4,1195.81 Mb,104857600.0,0.701502,56.02272727272727,1.0113636363636358
369,369,10.0.0.50,5202,1073741824,4,604.04 Mb,104857600.0,1.388745,57.11136363636368,0.9784090909090899
370,370,10.0.0.50,5202,1073741824,4,621.57 Mb,104857600.0,1.34958,72.49318181818184,0.8954545454545451
371,371,10.0.0.50,5202,1073741824,4,644.86 Mb,104857600.0,1.300842,78.74204545454545,0.8125000000000001
372,372,10.0.0.50,5202,1073741824,4,1180.62 Mb,104857600.0,0.710523,59.3136363636364,0.9852272727272721
373,373,10.0.0.50,5202,1073741824,4,936.20 Mb,104857600.0,0.896028,80.73295454545452,0.8045454545454546
374,374,10.0.0.50,5202,1073741824,4,906.24 Mb,104857600.0,0.925651,56.1340909090909,1.0215909090909083
375,375,10.0.0.50,5202,1073741824,4,604.27 Mb,104857600.0,1.388218,55.579545454545496,1.0045454545454537
376,376,10.0.0.50,5202,1073741824,4,889.32 Mb,104857600.0,0.943256,55.244318181818215,0.9704545454545442
377,377,10.0.0.50,5202,1073741824,4,1072.37 Mb,104857600.0,0.782246,73.10227272727275,0.8749999999999996
378,378,10.0.0.50,5202,1073741824,4,665.65 Mb,104857600.0,1.260214,79.6159090909091,0.8204545454545452
379,379,10.0.0.50,5202,1073741824,4,1213.62 Mb,104857600.0,0.691208,54.56250000000002,1.0022727272727263
380,380,10.0.0.50,5202,1073741824,4,656.01 Mb,104857600.0,1.278737,54.16477272727274,0.9727272727272716
381,381,10.0.0.50,5202,1073741824,4,637.65 Mb,104857600.0,1.31555,61.52386363636369,0.9318181818181807
382,382,10.0.0.50,5202,1073741824,4,906.70 Mb,104857600.0,0.925184,71.66818181818186,0.8988636363636353
383,383,10.0.0.50,5202,1073741824,4,667.28 Mb,104857600.0,1.257132,60.75454545454549,0.9238636363636353
384,384,10.0.0.50,5202,1073741824,4,601.85 Mb,104857600.0,1.393795,69.63409090909094,0.8988636363636353
385,385,10.0.0.50,5202,1073741824,4,1147.66 Mb,104857600.0,0.730932,79.92954545454542,0.873863636363636
386,386,10.0.0.50,5202,1073741824,4,906.26 Mb,104857600.0,0.925632,60.41818181818187,0.9465909090909086
387,387,10.0.0.50,5202,1073741824,4,606.62 Mb,104857600.0,1.382848,61.90340909090913,0.9261363636363625
388,388,10.0.0.50,5202,1073741824,4,620.67 Mb,104857600.0,1.351537,58.974999999999994,0.9238636363636352
389,389,10.0.0.50,5202,1073741824,4,637.50 Mb,104857600.0,1.315868,64.81590909090913,0.9159090909090902
390,390,10.0.0.50,5202,1073741824,4,609.52 Mb,104857600.0,1.376256,65.13181818181828,0.9193181818181813
391,391,10.0.0.50,5202,1073741824,4,604.11 Mb,104857600.0,1.388592,68.21022727272725,0.9136363636363634
392,392,10.0.0.50,5202,1073741824,4,967.30 Mb,104857600.0,0.867218,74.87954545454545,0.9113636363636356
393,393,10.0.0.50,5202,1073741824,4,605.14 Mb,104857600.0,1.386224,63.62954545454549,0.9193181818181809
394,394,10.0.0.50,5202,1073741824,4,673.42 Mb,104857600.0,1.245668,62.13068181818184,0.9102272727272719
395,395,10.0.0.50,5202,1073741824,4,1178.85 Mb,104857600.0,0.711594,67.06477272727277,0.9193181818181813
396,396,10.0.0.50,5202,1073741824,4,720.75 Mb,104857600.0,1.163877,66.22954545454549,0.9249999999999993
397,397,10.0.0.50,5202,1073741824,4,600.26 Mb,104857600.0,1.397486,62.26590909090908,0.9306818181818177
398,398,10.0.0.50,5202,1073741824,4,922.88 Mb,104857600.0,0.908957,65.20227272727274,0.9249999999999997
399,399,10.0.0.50,5202,1073741824,4,697.99 Mb,104857600.0,1.201828,68.17954545454546,0.9079545454545452
400,400,10.0.0.50,5202,1073741824,4,647.02 Mb,104857600.0,1.296509,66.07954545454547,0.9136363636363632
401,401,10.0.0.50,5202,1073741824,4,665.85 Mb,104857600.0,1.259835,67.01136363636365,0.9079545454545449
402,402,10.0.0.50,5202,1073741824,4,620.69 Mb,104857600.0,1.351498,63.94545454545453,0.9318181818181813
403,403,10.0.0.50,5202,1073741824,4,648.86 Mb,104857600.0,1.292821,69.99318181818184,0.901136363636363
404,404,10.0.0.50,5202,1073741824,4,613.57 Mb,104857600.0,1.367178,68.55340909090911,0.907954545454545
405,405,10.0.0.50,5202,1073741824,4,917.09 Mb,104857600.0,0.914696,68.12840909090912,0.9136363636363632
406,406,10.0.0.50,5202,1073741824,4,1231.19 Mb,104857600.0,0.68134,67.73863636363639,0.9079545454545447
407,407,10.0.0.50,5202,1073741824,4,1143.15 Mb,104857600.0,0.733816,66.33750000000003,0.90340909090909
408,408,10.0.0.50,5202,1073741824,4,598.15 Mb,104857600.0,1.402414,65.54204545454552,0.9079545454545449
409,409,10.0.0.50,5202,1073741824,4,1265.35 Mb,104857600.0,0.662947,67.66590909090908,0.9193181818181814
410,410,10.0.0.50,5202,1073741824,4,608.64 Mb,104857600.0,1.37825,71.93977272727274,0.907954545454545
411,411,10.0.0.50,5202,1073741824,4,910.86 Mb,104857600.0,0.920953,63.75909090909091,0.921590909090908
412,412,10.0.0.50,5202,1073741824,4,1004.51 Mb,104857600.0,0.835094,68.11590909090908,0.9079545454545449
413,413,10.0.0.50,5202,1073741824,4,1173.87 Mb,104857600.0,0.71461,66.58068181818186,0.9136363636363627
414,414,10.0.0.50,5202,1073741824,4,1194.62 Mb,104857600.0,0.702197,65.32045454545458,0.9193181818181814
415,415,10.0.0.50,5202,1073741824,4,601.57 Mb,104857600.0,1.39445,66.20454545454548,0.9136363636363634
416,416,10.0.0.50,5202,1073741824,4,600.33 Mb,104857600.0,1.39734,64.8375,0.9318181818181817
417,417,10.0.0.50,5202,1073741824,4,1447.34 Mb,104857600.0,0.579587,68.6602272727273,0.9102272727272723
418,418,10.0.0.50,5202,1073741824,4,922.38 Mb,104857600.0,0.909452,64.64090909090912,0.920454545454545
419,419,10.0.0.50,5202,1073741824,4,646.63 Mb,104857600.0,1.297281,64.90909090909093,0.9250000000000003
420,420,10.0.0.50,5202,1073741824,4,907.57 Mb,104857600.0,0.924289,64.23295454545456,0.9420454545454544
421,421,10.0.0.50,5202,1073741824,4,1241.09 Mb,104857600.0,0.675909,69.51250000000003,0.893181818181818
422,422,10.0.0.50,5202,1073741824,4,1167.48 Mb,104857600.0,0.718523,70.97954545454549,0.9011363636363634
423,423,10.0.0.50,5202,1073741824,4,940.37 Mb,104857600.0,0.892055,71.73409090909094,0.9090909090909086
424,424,10.0.0.50,5202,1073741824,4,658.36 Mb,104857600.0,1.274177,70.17613636363639,0.8988636363636356
425,425,10.0.0.50,5202,1073741824,4,851.06 Mb,104857600.0,0.985662,71.73750000000003,0.897727272727272
426,426,10.0.0.50,5202,1073741824,4,1212.49 Mb,104857600.0,0.691852,72.97045454545456,0.8988636363636356
427,427,10.0.0.50,5202,1073741824,4,624.23 Mb,104857600.0,1.343823,58.054545454545476,0.9454545454545447
428,428,10.0.0.50,5202,1073741824,4,927.81 Mb,104857600.0,0.904126,71.72727272727275,0.8965909090909085
429,429,10.0.0.50,5202,1073741824,4,605.57 Mb,104857600.0,1.38524,79.75909090909089,0.8386363636363633
430,430,10.0.0.50,5202,1073741824,4,604.33 Mb,104857600.0,1.388086,53.04772727272729,1.0045454545454537
431,431,10.0.0.50,5202,1073741824,4,669.13 Mb,104857600.0,1.253654,72.06704545454548,0.8545454545454546
432,432,10.0.0.50,5202,1073741824,4,943.34 Mb,104857600.0,0.889249,59.84659090909091,0.9545454545454543
433,433,10.0.0.50,5202,1073741824,4,675.32 Mb,104857600.0,1.24217,71.29545454545459,0.8568181818181817
434,434,10.0.0.50,5202,1073741824,4,685.25 Mb,104857600.0,1.224161,57.06477272727272,1.0215909090909088
435,435,10.0.0.50,5202,1073741824,4,952.30 Mb,104857600.0,0.880882,71.78863636363639,0.872727272727272
436,436,10.0.0.50,5202,1073741824,4,1209.52 Mb,104857600.0,0.693551,56.08181818181816,1.0227272727272718
437,437,10.0.0.50,5202,1073741824,4,1192.98 Mb,104857600.0,0.703164,80.14886363636364,0.7999999999999996
438,438,10.0.0.50,5202,1073741824,4,650.88 Mb,104857600.0,1.288809,73.18068181818181,0.8738636363636364
439,439,10.0.0.50,5202,1073741824,4,607.28 Mb,104857600.0,1.381335,59.398863636363664,0.9874999999999999
440,440,10.0.0.50,5202,1073741824,4,1212.31 Mb,104857600.0,0.691954,70.30227272727272,0.8931818181818176
441,441,10.0.0.50,5202,1073741824,4,914.77 Mb,104857600.0,0.91702,57.61022727272727,1.0022727272727268
442,442,10.0.0.50,5202,1073741824,4,919.81 Mb,104857600.0,0.911997,55.23068181818184,0.994318181818181
443,443,10.0.0.50,5202,1073741824,4,937.61 Mb,104857600.0,0.894678,70.65795454545456,0.8965909090909089
444,444,10.0.0.50,5202,1073741824,4,945.53 Mb,104857600.0,0.887185,77.83977272727275,0.8238636363636359
445,445,10.0.0.50,5202,1073741824,4,660.70 Mb,104857600.0,1.269652,56.97613636363637,1.0056818181818175
446,446,10.0.0.50,5202,1073741824,4,612.73 Mb,104857600.0,1.369061,55.382954545454595,0.9931818181818176
447,447,10.0.0.50,5202,1073741824,4,949.30 Mb,104857600.0,0.883661,60.62159090909097,0.938636363636363
448,448,10.0.0.50,5202,1073741824,4,640.50 Mb,104857600.0,1.309687,70.75227272727278,0.8909090909090902
449,449,10.0.0.50,5202,1073741824,4,623.42 Mb,104857600.0,1.34557,69.1,0.9034090909090906
450,450,10.0.0.50,5202,1073741824,4,603.04 Mb,104857600.0,1.39105,71.76022727272732,0.8874999999999993
451,451,10.0.0.50,5202,1073741824,4,1166.64 Mb,104857600.0,0.719043,78.88295454545454,0.796590909090909
452,452,10.0.0.50,5202,1073741824,4,619.87 Mb,104857600.0,1.353287,56.589772727272724,1.0193181818181811
453,453,10.0.0.50,5202,1073741824,4,647.28 Mb,104857600.0,1.295987,80.52386363636366,0.7988636363636359
454,454,10.0.0.50,5202,1073741824,4,615.40 Mb,104857600.0,1.363106,54.4943181818182,1.026136363636363
455,455,10.0.0.50,5202,1073741824,4,612.56 Mb,104857600.0,1.369428,54.63863636363642,0.9999999999999987
456,456,10.0.0.50,5202,1073741824,4,1116.26 Mb,104857600.0,0.751494,80.31818181818181,0.827272727272727
457,457,10.0.0.50,5202,1073741824,4,1013.82 Mb,104857600.0,0.827427,60.170454545454575,0.9693181818181812
458,458,10.0.0.50,5202,1073741824,4,968.80 Mb,104857600.0,0.865879,54.897727272727245,0.9727272727272722
459,459,10.0.0.50,5202,1073741824,4,609.26 Mb,104857600.0,1.376842,80.1340909090909,0.8409090909090906
460,460,10.0.0.50,5202,1073741824,4,817.12 Mb,104857600.0,1.026611,55.38863636363646,0.9954545454545443
461,461,10.0.0.50,5202,1073741824,4,1263.63 Mb,104857600.0,0.663849,77.20909090909093,0.827272727272727
462,462,10.0.0.50,5202,1073741824,4,607.96 Mb,104857600.0,1.379791,61.50454545454549,0.9534090909090902
463,463,10.0.0.50,5202,1073741824,4,597.12 Mb,104857600.0,1.404841,57.09204545454548,0.9704545454545446
464,464,10.0.0.50,5202,1073741824,4,923.66 Mb,104857600.0,0.908195,55.065909090909145,0.956818181818181
465,465,10.0.0.50,5202,1073741824,4,647.08 Mb,104857600.0,1.29637,59.934090909091,0.9295454545454536
466,466,10.0.0.50,5202,1073741824,4,606.81 Mb,104857600.0,1.3824,78.51136363636364,0.8852272727272716
467,467,10.0.0.50,5202,1073741824,4,966.20 Mb,104857600.0,0.868206,80.32954545454547,0.8340909090909087
468,468,10.0.0.50,5202,1073741824,4,1186.89 Mb,104857600.0,0.706772,55.9829545454546,0.9784090909090897
469,469,10.0.0.50,5202,1073741824,4,650.78 Mb,104857600.0,1.28901,70.75340909090913,0.8920454545454537
470,470,10.0.0.50,5202,1073741824,4,890.64 Mb,104857600.0,0.941861,57.36818181818192,0.969318181818181
471,471,10.0.0.50,5202,1073741824,4,772.58 Mb,104857600.0,1.085798,72.45909090909092,0.8920454545454536
472,472,10.0.0.50,5202,1073741824,4,932.65 Mb,104857600.0,0.899439,79.97613636363639,0.8124999999999999
473,473,10.0.0.50,5202,1073741824,4,611.19 Mb,104857600.0,1.372493,69.87500000000001,0.8636363636363636
474,474,10.0.0.50,5202,1073741824,4,1235.06 Mb,104857600.0,0.679207,65.01818181818183,0.9102272727272722
475,475,10.0.0.50,5202,1073741824,4,625.23 Mb,104857600.0,1.341693,72.11704545454546,0.8568181818181819
476,476,10.0.0.50,5202,1073741824,4,655.10 Mb,104857600.0,1.2805,58.82500000000002,0.9818181818181813
477,477,10.0.0.50,5202,1073741824,4,664.20 Mb,104857600.0,1.262966,59.38863636363636,0.9636363636363633
478,478,10.0.0.50,5202,1073741824,4,862.88 Mb,104857600.0,0.972159,72.9045454545455,0.8499999999999996
479,479,10.0.0.50,5202,1073741824,4,603.18 Mb,104857600.0,1.390724,60.09545454545455,0.9636363636363633
480,480,10.0.0.50,5202,1073741824,4,676.63 Mb,104857600.0,1.239754,70.08409090909093,0.8784090909090904
481,481,10.0.0.50,5202,1073741824,4,606.82 Mb,104857600.0,1.382397,68.78181818181821,0.8988636363636359
482,482,10.0.0.50,5202,1073741824,4,1198.61 Mb,104857600.0,0.699859,61.53068181818182,0.97840909090909
483,483,10.0.0.50,5202,1073741824,4,644.73 Mb,104857600.0,1.3011,57.55227272727273,1.0090909090909088
484,484,10.0.0.50,5202,1073741824,4,609.01 Mb,104857600.0,1.37742,77.00681818181819,0.8227272727272724
